Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,description_generated (product.metafields.amasty.description_generated),seo_description_generated (product.metafields.amasty.seo_description_generated),seo_title_generated (product.metafields.amasty.seo_title_generated),title_generated (product.metafields.amasty.title_generated),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
colostrum-capsules-hello-healthy,Colostrum Capsules - Hello Healthy,"<body>




    
    <p>Unlock the power of nature with <strong>Colostrum Capsules</strong> from Hello Healthy. Derived from the first milk produced by cows after giving birth, our colostrum capsules are packed with essential nutrients, antibodies, and growth factors that promote overall health and wellness.</p>
    
    <h2>Key Benefits:</h2>
    <ul>
        <li>
<strong>Immune Support:</strong> Enhance your body's natural defense system with a rich source of Immunoglobulins that help fight off infections.</li>
        <li>
<strong>Gut Health:</strong> Improve digestive health and support a balanced gut microbiome with the natural growth factors found in colostrum.</li>
        <li>
<strong>Muscle Recovery:</strong> Ideal for athletes, our colostrum capsules aid in muscle recovery and promote lean muscle mass.</li>
    </ul>
    
    <h2>Why Choose Hello Healthy?</h2>
    <p>At Hello Healthy, we prioritize quality and purity. Our colostrum is sourced from grass-fed cows, ensuring optimal nutrient content without any added hormones or chemicals. Each capsule is carefully formulated to deliver maximum efficacy, making it an essential addition to your daily wellness routine.</p>
    
    <h2>How to Use:</h2>
    <p>Take two capsules daily with water, preferably on an empty stomach for optimal absorption. Experience the natural benefits of colostrum and embark on your journey to better health today!</p>


</body>",Hello Healthy store,,,,true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,31.50,,true,true,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/admin-ajax_9645f391-a70c-4dba-9f93-ebb3f07a4230.png?v=1755438879,1,,false,,,,,,,,,,,,,,TRUE,,,,,,lb,,,active
colostrum-powder,Colostrum Powder,"<p><strong>Colostrum Powder</strong> provides <strong>2300 mg of Bovine Colostrum standardized to 25% Immunoglobulin G (IgG) per serving</strong>. This supplement is intended for adults seeking to support normal immune system function and help maintain digestive wellness. Colostrum contains naturally occurring bioactive compounds and immunoglobulins that play a role in supporting a balanced immune response.</p><p><br></p><p>In addition to immune and gut support, colostrum is often included in post-exercise routines due to the presence of naturally occurring growth factors. It may be used in combination with other sports nutrition products such as protein or collagen powders, making it a flexible option for active individuals or those focused on daily wellness.</p><p><strong>For adults only, </strong>take daily as directed to help maintain your body's natural immune and digestive health.*</p><p><br></p><p><strong>Ingredients:</strong> Bovine Colostrum (25% Immunoglobulin G) 2300 mg, Immunoglobulins (IgG) 575 mg.</p><p><strong>Manufacturer's country: </strong>USA</p><p><strong>Product amount (oz/lb/g): </strong>2.43 oz / 0.15 lb / 69 g</p><p><strong>Gross weight (oz/lb/g):</strong> 4 oz / 0.25 lb / 114 g</p><p><strong>Suggested use:</strong> As a dietary supplement, adults use one (1) scoop of powder in 6-8 oz (177-237ml) of cold water or favorite beverage. Consume within 10 minutes of mixing</p><p><strong>CAUTION</strong>: Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement. KEEP OUT OF THE REACH OF CHILDREN. DO NOT USE IF SAFETY SEAL IS DAMAGED OR MISSING. STORE IN A COOL, DRY PLACE.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;""></p>",Hello Healthy store,,Specialty Supplements,,true,Title,Default Title,,,,,,,,JTP0COPO,113.3980925,,continue,manual,11.70,,true,true,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758043997076-generated-label-image-0.jpg?v=1758045637,1,,false,,,,,,,,,,,,,,,,,,,,oz,,11.70,active
colostrum-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758043997080-generated-label-image-3.jpg?v=1758045637,2,,,,,,,,,,,,,,,,,,,,,,,,,
colostrum-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758043997077-generated-label-image-1.jpg?v=1758045637,3,,,,,,,,,,,,,,,,,,,,,,,,,
colostrum-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758043997081-generated-label-image-4.jpg?v=1758045637,4,,,,,,,,,,,,,,,,,,,,,,,,,
colostrum-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758043997078-generated-label-image-2.jpg?v=1758045637,5,,,,,,,,,,,,,,,,,,,,,,,,,
colostrum-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/20250718161406-jtp0copo-sf.png?v=1758045637,6,,,,,,,,,,,,,,,,,,,,,,,,,
coq10-ubiquinone,CoQ10 Ubiquinone,"<p>CoQ10 Ubiquinone is found naturally in the body. However, CoQ10 levels might decrease with age, so it has become a popular supplement. </p><p><br></p><p>Ubiquinone also contributes to energy production. CoQ10 safeguards cells against oxidative damage. It is also essential for producing ATP, the body's major energy source.*</p><p><br></p><p><strong>Ingredients:</strong> Coenzyme Q-10 (Ubiquinone), <span style=""color: rgb(0, 0, 0);"">Hypromellose (vegetable capsule)</span>, Rice Flour.</p><p><strong>Manufacturer Country:</strong> USA</p><p><strong>Product Amount:</strong> 30 capsules</p><p><strong>Gross Weight</strong>: 0.25lb (113g)</p><p><strong>Suggested Use:</strong> Take one (1) capsule once a day as a dietary supplement. For best results, take 20-30 min before a meal or as directed by your healthcare professional.</p><p><strong>Caution:</strong> Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement.</p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy store,,Specialty Supplements,,true,Title,Default Title,,,,,,,,VOX4COQ1,45.359237,,continue,manual,28.90,,true,true,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044121699-generated-label-image-0.jpg?v=1758045643,1,,false,,,,,,,,,,,,,,,,,,,,lb,,11.85,active
coq10-ubiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044121701-generated-label-image-2.jpg?v=1758045643,2,,,,,,,,,,,,,,,,,,,,,,,,,
coq10-ubiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044121702-generated-label-image-3.jpg?v=1758045643,3,,,,,,,,,,,,,,,,,,,,,,,,,
coq10-ubiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044121703-generated-label-image-4.jpg?v=1758045643,4,,,,,,,,,,,,,,,,,,,,,,,,,
coq10-ubiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044121700-generated-label-image-1.jpg?v=1758045643,5,,,,,,,,,,,,,,,,,,,,,,,,,
coq10-ubiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/20250618121049-vox4coq1-sf.png?v=1758045643,6,,,,,,,,,,,,,,,,,,,,,,,,,
cordyceps-mushroom,Cordyceps Mushroom,"<p>Cordyceps mushrooms are parasitic fungi that are exceedingly scarce in nature, making them difficult to obtain. Currently, cordyceps vendors get cordyceps cultivated on a vegan substrate, such as grain, rendering them safe for eating while retaining all of their benefits.</p><p><br></p><p>Cordyceps may enhance immunity by stimulating immune system cells and particular molecules and promoting an increase in red blood cells, which transport oxygen and carbon dioxide to and from tissues.*</p><p><br></p><p><strong>Ingredients:</strong> Organic Cordyceps (Cordyceps Sinensis), Mushroom Mycelium Powder (Standardized to 40% polysaccharides [400mg]), Organic capsule (pullulan, water), organic rice hull.</p><p><strong>Manufacturer Country:</strong> USA</p><p><strong>Product Amount: </strong>60 vegan capsules.</p><p><strong>Gross Weight: </strong>0.2lb (90g)</p><p><strong>Suggested Use: </strong>As a dietary supplement, adults take two (2) capsules daily or as directed by a healthcare professional. Can be taken with food or on an empty stomach. Store in a cool, dry place and away from direct light.</p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100829-no-fillers-2x.png"" alt=""No fillers"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy store,,Natural Extracts,,true,Title,Default Title,,,,,,,,RLC3CORD,90.718474,,continue,manual,39.90,,true,true,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044059476-generated-label-image-0.jpg?v=1758045641,1,,false,,,,,,,,,,,,,,,,,,,,lb,,15.49,active
cordyceps-mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044059479-generated-label-image-2.jpg?v=1758045641,2,,,,,,,,,,,,,,,,,,,,,,,,,
cordyceps-mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044059482-generated-label-image-4.jpg?v=1758045641,3,,,,,,,,,,,,,,,,,,,,,,,,,
cordyceps-mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044059477-generated-label-image-1.jpg?v=1758045643,4,,,,,,,,,,,,,,,,,,,,,,,,,
cordyceps-mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044059480-generated-label-image-3.jpg?v=1758045641,5,,,,,,,,,,,,,,,,,,,,,,,,,
cordyceps-mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/20240705101837-rlc3cord-sf.png?v=1758045640,6,,,,,,,,,,,,,,,,,,,,,,,,,
creatine-monohydrate,Creatine Monohydrate,"<body>




    
    <p>Unlock your full athletic potential with our premium <strong>Creatine Monohydrate</strong>, designed for serious athletes and fitness enthusiasts alike. Creatine plays a crucial role in energy production within your muscles, enabling you to push harder and perform better. Although your body naturally produces some creatine in the liver and kidneys, the amounts are insufficient for optimal workout performance. Supplementing with our high-quality creatine monohydrate can help bridge this gap, supporting muscle protein synthesis and enhancing your overall exercise efficiency.</p>
    
    <p>This particular formula is crafted by a globally recognized leader in creatine research and manufacturing, trusted by athletes and fitness professionals around the world. Our creatine monohydrate is the most researched form available, making it an excellent choice for those looking to gain an edge in their training.</p>
    
    <h2>Product Details:</h2>
    <ul>
        <li>
<strong>Ingredients:</strong> Creatine Monohydrate</li>
        <li>
<strong>Flavor:</strong> Unflavored</li>
        <li>
<strong>Country of Manufacture:</strong> USA</li>
        <li>
<strong>Suggested Use:</strong> For adults, mix one scoop with 8 oz. of water or juice four times daily during the initial loading phase (first five days). Afterward, reduce to one or two servings daily or as advised by a healthcare professional.</li>
    </ul>
    
    <p><strong>Warning:</strong> Keep out of reach of children. Do not consume if the safety seal is broken or missing. Store in a cool, dry place away from direct sunlight.</p>


<p><img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;""></p>
<p><img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;""></p>
<p><img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;""></p>
<p><img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;""></p>
<p><img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>
</body>",Hello Healthy store,,Amino Acids & Blends,,true,Title,Default Title,,,,,,,,RLC4CREA,294.8350405,,continue,manual,33.90,,true,true,,https://cdn.shopify.com/s/files/1/0678/4928/9863/files/1758044066488-generated-label-image-0.jpg?v=1758045640,1,,false,,,,,,,,,,,,,,TRUE,,,,,,lb,,14.69,active
