Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Animal type (product.metafields.shopify.animal-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Material (product.metafields.shopify.material),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hydration-powder-lychee-1,Hydration Powder (Lychee),"<p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Elevate your hydration routine with Lychee HYDRATION, a delicious drink that combines essential electrolytes to keep you hydrated and energized. Ideal for any activity level, from marathon gaming to marathon running, HYDRATION delivers pure, clean refreshment with a delightful, u</span>plifting<span style=""color: rgb(0, 0, 0); background-color: transparent;""> taste. Enjoy the unique, sweet taste of lychee in a convenient, tasty form.</span></p><p><br></p><p><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Key Highlights of Lychee HYDRATION:</strong></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Premium Formulation: </strong><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Our formula avoids fillers and unnecessary additives, focusing on delivering essential nutrients.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">All-Day Consumption:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Suitable for consumption throughout the day.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Keto Friendly:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Designed to fit into various dietary lifestyles.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Various nutrients:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Contains essential nutrients to support overall health.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Supports Muscle Function:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Helps maintain proper muscle function and endurance.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Enhances Endurance:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Boosts stamina for both physical and mental activities.*</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Caffeine-Free and</strong><strong> Uplifting Flavor</strong><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">: </strong><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Enjoy the refreshing taste without caffeine or sugar.*</span></p><p><br></p><p><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Ideal For:</strong></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Athletes:</strong><span style=""color: rgb(0, 0, 0); background-color: transparent;""> Supports hydration and endurance for high-energy activities.*</span></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Professionals &amp; Students: </strong><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Helps maintain hydration and focus throughout the day.*</span></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">• </span><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Anyone Seeking Hydration: </strong><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Perfect for those looking to stay hydrated and healthy with a clean, refreshing drink.*</span></p><p><br></p><p><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Discover the Difference:</strong></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">HYDRATION is more than just a drink; it’s a commitment to supporting your active lifestyle and helping you stay hydrated and energized. With a focus on balance, wellness, and taste, it's time to move beyond sugary drinks and temporary fixes. Embrace the clean, sustained hydration of our Lychee HYDRATION and feel the difference in your day.</span></p><p><br></p><p><strong style=""color: rgb(0, 0, 0); background-color: transparent;"">Ready for a Refresh?</strong></p><p><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Try our Lychee HYDRATION today and experience the pure, clean refreshment of lychee flavor.</span></p><p><br></p><p><strong>Ingredients: </strong>Vitamin B1 (Thiamin), Vitamin B2 (Riboflavin), Vitamin B3 (Niacin), Vitamin B6 (Pyridoxal 5 Phosphate), Vitamin B9 (Folate), Vitamin B12 (Methylcobalamin), Calcium (Calcium Citrate), Magnesium (Magnesium Citrate), Sodium (Sodium Citrate), Potassium (Potassium Citrate), Polydextrose, Citric Acid, Natural &amp; Artificial Flavors, Sucralose, Calcium Silicate, Fruit &amp; Vegetable Blend (for color)</p><p><strong>Flavor: </strong>Lychee</p><p><strong>Manufacturer's country:</strong> USA</p><p><strong>Product amount:</strong> 5.29 oz / 150g</p><p><strong>Gross weight: </strong>0.36 lb / 162g</p><p><strong>Suggested use: </strong>Measuring with the scooper located inside the jar, mix each scoop, to desired taste, with 14-20 ounces (414-591 ml) of water (2 scoops with 28-40 ounces (828 ml -1.2 l) of water).</p><p><strong>Warning: </strong>Recommended to not exceed more than 5 scoops within a 24 hour period. Not intended for use by persons with a medical condition. Consult your physician before using this product if you are pregnant of nursing or taking any medication.</p><p><br></p><p>Manufactured in a facility that produces Milk, Eggs, Fish, Shellfish, Tree Nuts, Peanuts, Wheat, Soybeans, and Sesame.</p><p><br></p><p>Store in a cool dry place, keep out of reach of children. Do not use if safety seal is broken or missing. Contents sold by weight not volume, some settling may occur. Secure lid tightly when not in use. Consume within 90 days.</p><p><br></p><p>This product is intended to supplement a balanced diet and active lifestyle. Consult with a healthcare professional before starting any new dietary supplement, especially if you are pregnant, nursing, have any medical conditions, or are taking any medications.</p><p><br></p><p><strong>This product contains a chemical known to the State of California to cause cancer, birth defects, or other reproductive harm.</strong></p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100829-no-fillers-2x.png"" alt=""No fillers"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20240131131838-alcohol-free.png"" alt=""Alcohol Free"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Specialty Supplements,"",true,Title,Default Title,,,,,,,,OSM0HYLY,99.7903214,shopify,continue,supliful-fulfillment,34.99,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746380774442-generated-label-image-0.jpg?v=1746710750,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,16.75,active
hydration-powder-lychee-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746380774446-generated-label-image-3.jpg?v=1746710750,2,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-lychee-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746380774445-generated-label-image-2.jpg?v=1746710750,3,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-lychee-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746380774442-generated-label-image-1.jpg?v=1746710750,4,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-lychee-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240621134502-osm0hyly-sf_25b5fa1c-605e-4bc8-b2e0-cd7fa6d142ae.png?v=1746710750,5,"",,,,,,,,,,,,,,,,,,,,,,,,
female-enhancement-1,Female Enhancement,"<p>Female Enhancement is a supplement crafted to help women feel their best every day. This formula includes key vitamins such as B6, B12, and Pantothenic Acid, which contribute to energy metabolism and overall vitality. Zinc is also included to support normal immune function and wellness.</p><p><br></p><p>This supplement features a unique blend of traditional herbal extracts, including Tribulus, Ashwagandha, and Ginseng, which have been used to promote balance and relaxation. Damiana and Dong Quai complement the formula, offering additional support for overall well-being. L-Arginine, an important amino acid, is also included to support normal circulation.</p><p><br></p><p>To enhance the value of this formula, BioPerine® Black Pepper Extract is added to support nutrient absorption. With a carefully selected combination of natural ingredients, Female Enhancement is designed to help women maintain energy, balance, and overall wellness as part of their daily routine.*</p><p><br></p><p><br></p><p><strong>Ingredients: </strong>Vitamin A (as Beta-Carotene), Thiamin (as Thiamin Mononitrate), Niacin (as Niacin), Vitamin B6 (as Pyridoxine HCI), Vitamin B12 (as Cyanocobalamin), Pantothenic Acid (as D-Calcium Pantothenate), Zinc (as Zinc Oxide), L-Arginine (Base), BioPerine® (Black Pepper Extract) (Piper nigrum) (Fruit), Epimedium Powder (Epimedium sagittatum) (Aerial), Tribulus Extract (Tribulus terrestris L.) (Fruit), Catuaba Powder (Trichilia catigua) (Bark), Dong Quai (Angelica sinensis) (Root), Ginkgo (Ginkgo biloba) (Leaf), Asian Ginseng (Panax ginseng) (Root), Damiana Powder (Turnera diffusa) (Leaf), Ashwagandha Extract (Withania somnifera) (Root), Ginger (Zingiber officinale) (Root), Maca (Lepidium meyenii) (Root), Muira Puama (Ptychopetalum olacoides) (Root), L-Phenylalanine, Asparagus Extract (Asparagus officinalis) (Stem), Chinese Smilax (Smilax china) (Root).</p><p><strong>Manufacturer's country:</strong> USA</p><p><strong>Product amount: </strong>60 capsules / 1.84 oz / 0.12 lb / 52 g</p><p><strong>Gross weight (oz/lb/g):</strong> 2.54 oz / 0.16 lb / 72 g</p><p><strong>Suggested use: </strong>As a dietary supplement, take two (2) capsules daily with water. For best results, light exercise and a sensible diet are recommended. Use this product for no less than 8 weeks for maximum results. Do not exceed 4 capsules daily.</p><p><strong>Warning:</strong> Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement. For Adult Use Only.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Natural Extracts,"",true,Title,Default Title,,,,,,,,VOX4FEME,72.5747792,shopify,continue,supliful-fulfillment,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495165960-generated-label-image-4.jpg?v=1746710747,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,11.14,active
female-enhancement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495165958-generated-label-image-2.jpg?v=1746710747,2,"",,,,,,,,,,,,,,,,,,,,,,,,
female-enhancement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495165955-generated-label-image-0.jpg?v=1746710747,3,"",,,,,,,,,,,,,,,,,,,,,,,,
female-enhancement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495165959-generated-label-image-3.jpg?v=1746710747,4,"",,,,,,,,,,,,,,,,,,,,,,,,
female-enhancement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495165956-generated-label-image-1.jpg?v=1746710747,5,"",,,,,,,,,,,,,,,,,,,,,,,,
female-enhancement-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20250305160125-vox4feme-sf_f788c4ec-a8f5-47db-9243-1613a8bb09ec.png?v=1746710747,6,"",,,,,,,,,,,,,,,,,,,,,,,,
horny-goat-weed-blend-1,Horny Goat Weed Blend,"<p>Traditional Chinese medicine practitioners have used the horny goat weed plant to help support sexual health and stamina for centuries. However, Horny Goat Weed Blend goes above and beyond anything ancient healers could have imagined with the addition of energetic herbs like maca root, mucuna, l-arginine, and tongkat ali. </p><p><br></p><p><span style=""color: rgb(13, 13, 13);"">This herbal blend supports overall well-being by promoting natural hormonal harmony and enhancing circulation to muscles and organs. Additionally, the blend includes herbs that may contribute to positive mood by supporting dopamine levels and essential neurotransmitters.*</span></p><p><br></p><p><strong>Ingredients: </strong>Horny Goat Weed Extract, Maca Root Powder, Polypodium Vulgare Powder, Tongkat Ali Root Powder, Saw Palmetto Berry Powder, Muira Puama Root Powder, L-Arginine HCL, Panax Ginseng Root Powder, Gelatin Capsule, Rice Flour, Vegetable Magnesium Stearate.</p><p><strong>Manufacturer Country: </strong>USA</p><p><strong>Amount:</strong> 60 caps</p><p><strong>Gross Weight: </strong>0.25lb (113g)</p><p><strong>Suggested Use: </strong>As a dietary supplement, take two (2) capsules once a day. For best results, take 20-30 min before a meal with an 8oz. glass of water or as directed by your healthcare professional.</p><p><strong>Caution: </strong>Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement.</p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Natural Extracts,"",true,Title,Default Title,,,,,,,,VOX4HORN,113.3980925,shopify,continue,supliful-fulfillment,33.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495705716-generated-label-image-0.jpg?v=1746710747,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,9.70,active
horny-goat-weed-blend-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495705717-generated-label-image-1.jpg?v=1746710748,2,"",,,,,,,,,,,,,,,,,,,,,,,,
horny-goat-weed-blend-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495705724-generated-label-image-4.jpg?v=1746710747,3,"",,,,,,,,,,,,,,,,,,,,,,,,
horny-goat-weed-blend-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495705720-generated-label-image-2.jpg?v=1746710747,4,"",,,,,,,,,,,,,,,,,,,,,,,,
horny-goat-weed-blend-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746495705722-generated-label-image-3.jpg?v=1746710748,5,"",,,,,,,,,,,,,,,,,,,,,,,,
horny-goat-weed-blend-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20250103123151-vox4horn-sf_8aeb67c8-d613-4c30-b5e4-0ffb9c513010.jpg?v=1746710747,6,"",,,,,,,,,,,,,,,,,,,,,,,,
fat-burner-with-mct,Fat Burner with MCT,"<p>Fat Burner with MCT combines Vitamin C, Vitamin B6, Choline, Chromium, L-Carnitine, and medium-chain triglycerides (MCT) to deliver a healthy approach to facilitating metabolic performance and consequent weight loss.</p><p><br></p><p>Burning fat is difficult for some individuals. Therefore, they must supplement with an effective fat burner with the correct ingredients to drive better results.</p><p><br></p><p>Choline is an essential nutrient that promotes healthy liver. MCTs may appear to increase thermogenesis, or heat production in the body, which aids dieters in fat burning and weight loss.*</p><p><br></p><p><strong>Ingredients: </strong>Vitamin C (as acerbic acid), Vitamin B6 (as Pyridoxine HCL), Choline (as choline bitartrate), Chromium (as chromium polynicotinate), Medium Chain Triglycerides Oil, CLA (Conjugated Linoleic Acid), GLA (Gamma-Linolenic Acid), Bladderwrack Thallus Powder, Inositol, Gymnema Sylvestre Leaf (25% Extract), Garcinia Cambogia Fruit Extract (50% hydroxycitric acid), L-Carnitine (as L-Carnitine Tartrate), Turmeric Root (95% extract), Coenzyme Q10, Proprietary Blend (Spirulina Powder, L-Phenylalanine, L-Tyrosine, L-Methionine, Bromelain, Psyllium Husk Powder, Clove Bud Powder,, Allspice, Kelp 10:1 Extract, Juniper Berry 4:1 Extract, Buchu Leaf 4:1 Extract, Uva Ursi Leaf (20% Extract), Cinnamon Bark 10:1 Extract (Cinnamomum cassia), Cranberry fruit Concentrate and Grapefruit Fruit 4:1 Extract), Gelatin (bovine), rice flour, vegetable magnesium stearate, silicon dioxide and chlorophyll.</p><p><strong>Manufacturer Country:</strong> USA</p><p><strong>Product Amount:</strong> 90 capsules.</p><p><strong>Gross Weight:</strong> 0.2lb (90.7g)</p><p><strong>Suggested Use: </strong>4 capsules daily, preferably with meals or as directed by a healthcare professional. For best results, take 2 capsules with 8 ounces (237ml) of water before breakfast and again before dinner. This product should be used in conjunction with a sensible diet and exercise program.</p><p><strong style=""color: var(--chakra-colors-gray-800);"">Caution: </strong><span style=""color: var(--chakra-colors-gray-800);"">Do not exceed recommended dose. Avoid taking this product in conjunction with other dietary supplements containing high elemental chromium levels. This product is not intended for pregnant or nursing mothers or children under the age of 18. If you are diabetic or have a known medical condition, consult your physician before taking this or any dietary supplement. This product is manufactured and packaged in a facility that may also process milk, soy, wheat, egg, peanuts, tree nuts, fish, and crustacean shellfish.</span></p><p><strong style=""color: var(--chakra-colors-gray-800);"">Warning:</strong><span style=""color: var(--chakra-colors-gray-800);""> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</span></p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Specialty Supplements,"",true,Title,Default Title,,,,,,,,VTL4FATB,90.718474,shopify,continue,supliful-fulfillment,33.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746496943443-generated-label-image-3.jpg?v=1746710747,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,11.70,active
